energy;tempo;danceability;playlist_genre;loudness;liveness;valence;track_artist;time_signature;speechiness;track_popularity;track_href;uri;track_album_name;playlist_name;analysis_url;track_id;track_name;track_album_release_date;instrumentalness;track_album_id;mode;key;duration_ms;acousticness;id;playlist_subgenre;type;playlist_id
54;84115;773;hip-hop;-7123;131;322;2Pac;4;103;68;https://api.spotify.com/v1/tracks/6tDxrq4FxEL2q15y37tXT9;spotify:track:6tDxrq4FxEL2q15y37tXT9;Me Against The World;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/6tDxrq4FxEL2q15y37tXT9;6tDxrq4FxEL2q15y37tXT9;Dear Mama;14/3/1995;0;3OrucS4sHv6Bl9GS4rafEk;1;6;280000;371;6tDxrq4FxEL2q15y37tXT9;90s;audio_features;37i9dQZF1DX186v583rmzp
703;94828;813;hip-hop;-5077;237;241;Mobb Deep;4;268;68;https://api.spotify.com/v1/tracks/7N1Vjtzr1lmmCW9iasQ8YO;spotify:track:7N1Vjtzr1lmmCW9iasQ8YO;The Infamous;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/7N1Vjtzr1lmmCW9iasQ8YO;7N1Vjtzr1lmmCW9iasQ8YO;Survival of the Fittest;25/4/1995;0.000126;1cCAb1vN8uUsdfEylVmTLs;0;11;224533;125;7N1Vjtzr1lmmCW9iasQ8YO;90s;audio_features;37i9dQZF1DX186v583rmzp
666;96662;848;hip-hop;-6547;129;744;A Tribe Called Quest;4;274;68;https://api.spotify.com/v1/tracks/3Ti0GdlrotgwsAVBBugv0I;spotify:track:3Ti0GdlrotgwsAVBBugv0I;People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition);90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/3Ti0GdlrotgwsAVBBugv0I;3Ti0GdlrotgwsAVBBugv0I;Can I Kick It?;17/4/1990;699;3kV0i1qqudjf0PGawJ4jck;1;0;251573;173;3Ti0GdlrotgwsAVBBugv0I;90s;audio_features;37i9dQZF1DX186v583rmzp
564;93908;879;hip-hop;-7682;519;523;Nas, Ms. Lauryn Hill;4;247;67;https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2;spotify:track:5PQmSHzWnlgG4EBuIqjac2;It Was Written;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2;5PQmSHzWnlgG4EBuIqjac2;If I Ruled the World (Imagine That) (feat. Lauryn Hill);2/7/1996;0.000943;78Fgb88MY0ECc4GVMejqTg;0;10;282373;474;5PQmSHzWnlgG4EBuIqjac2;90s;audio_features;37i9dQZF1DX186v583rmzp
672;206247;59;hip-hop;-11792;147;688;Souls Of Mischief;4;412;67;https://api.spotify.com/v1/tracks/0PV1TFUMTBrDETzW6KQulB;spotify:track:0PV1TFUMTBrDETzW6KQulB;93 'til Infinity;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/0PV1TFUMTBrDETzW6KQulB;0PV1TFUMTBrDETzW6KQulB;93 'Til Infinity;13/2/1993;0.000104;7aSjaEi3OQ2aZemcJDhMb1;1;1;286440;125;0PV1TFUMTBrDETzW6KQulB;90s;audio_features;37i9dQZF1DX186v583rmzp
589;90438;782;hip-hop;-4827;164;869;Mos Def;4;189;67;https://api.spotify.com/v1/tracks/0IVAlb0cFCH1cQ974iR1TU;spotify:track:0IVAlb0cFCH1cQ974iR1TU;Black On Both Sides;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/0IVAlb0cFCH1cQ974iR1TU;0IVAlb0cFCH1cQ974iR1TU;Ms. Fat Booty;12/10/1999;0;5gK2l2LgWY0BA4p9uy27z6;1;1;223547;148;0IVAlb0cFCH1cQ974iR1TU;90s;audio_features;37i9dQZF1DX186v583rmzp
864;105932;734;hip-hop;-6119;246;47;Beastie Boys;4;303;66;https://api.spotify.com/v1/tracks/5fpizYGbi5IQoEraj6FP0R;spotify:track:5fpizYGbi5IQoEraj6FP0R;Hello Nasty (Deluxe Edition/Remastered);90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/5fpizYGbi5IQoEraj6FP0R;5fpizYGbi5IQoEraj6FP0R;Intergalactic - Remastered 2009;14/7/1998;0.000985;6eGYLONkDMja0MNtZWnRRB;1;2;231493;22;5fpizYGbi5IQoEraj6FP0R;90s;audio_features;37i9dQZF1DX186v583rmzp
737;90519;671;hip-hop;-5131;596;197;Dr. Dre;4;108;66;https://api.spotify.com/v1/tracks/1rylJ0VXvhOzLGNm401iaI;spotify:track:1rylJ0VXvhOzLGNm401iaI;Keep Their Heads Ringin';90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/1rylJ0VXvhOzLGNm401iaI;1rylJ0VXvhOzLGNm401iaI;Keep Their Heads Ringin';7/3/1995;344;74iv82AYPjxyWpGbt9LNuP;1;0;310227;338;1rylJ0VXvhOzLGNm401iaI;90s;audio_features;37i9dQZF1DX186v583rmzp
814;138083;88;hip-hop;-6307;584;942;JAY-Z, UGK;4;14;66;https://api.spotify.com/v1/tracks/7m97yKVzPpXV9Z4ezEziOD;spotify:track:7m97yKVzPpXV9Z4ezEziOD;Vol. 3... Life And Times Of S. Carter;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/7m97yKVzPpXV9Z4ezEziOD;7m97yKVzPpXV9Z4ezEziOD;Big Pimpin';28/12/1999;672;3rWJsuu7ukoZZhp7YYkjNZ;0;11;283067;168;7m97yKVzPpXV9Z4ezEziOD;90s;audio_features;37i9dQZF1DX186v583rmzp
732;172329;598;hip-hop;-7013;508;595;2Pac;4;425;68;https://api.spotify.com/v1/tracks/0XRbYXQUymj9SJkrr8YK5B;spotify:track:0XRbYXQUymj9SJkrr8YK5B;Strictly 4 My N.I.G.G.A.Z...;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/0XRbYXQUymj9SJkrr8YK5B;0XRbYXQUymj9SJkrr8YK5B;Keep Ya Head Up;16/2/1993;0;7FK1855C3n1Q0RKbmvl7ll;1;4;262507;144;0XRbYXQUymj9SJkrr8YK5B;90s;audio_features;37i9dQZF1DX186v583rmzp
619;10992;833;hip-hop;-5595;159;901;Diddy, 112, Faith Evans;4;538;65;https://api.spotify.com/v1/tracks/1yy2DlSDtEt90d54rPDPXz;spotify:track:1yy2DlSDtEt90d54rPDPXz;No Way Out (2014 Remaster);90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/1yy2DlSDtEt90d54rPDPXz;1yy2DlSDtEt90d54rPDPXz;I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster;1997;0.00213;33hEDxsIVGf7R6wRdZBQOw;1;7;306560;111;1yy2DlSDtEt90d54rPDPXz;90s;audio_features;37i9dQZF1DX186v583rmzp
745;101972;749;hip-hop;-10625;333;481;Kris Kross;4;164;65;https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX;spotify:track:27AHAtAirQapVldIm4c9ZX;Totally Krossed Out;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX;27AHAtAirQapVldIm4c9ZX;Jump;17/3/1992;403;5bGumbB29JBPlv4ECVURka;1;2;195107;501;27AHAtAirQapVldIm4c9ZX;90s;audio_features;37i9dQZF1DX186v583rmzp
534;98243;866;hip-hop;-9201;929;841;A Tribe Called Quest;4;229;65;https://api.spotify.com/v1/tracks/0eEXcw3JLVXcRxYrVYMy68;spotify:track:0eEXcw3JLVXcRxYrVYMy68;The Anthology;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/0eEXcw3JLVXcRxYrVYMy68;0eEXcw3JLVXcRxYrVYMy68;Electric Relaxation;26/10/1999;266;3FAK4h4t9uV4JxzESXllAU;1;11;226133;184;0eEXcw3JLVXcRxYrVYMy68;90s;audio_features;37i9dQZF1DX186v583rmzp
509;14429;679;hip-hop;-731;438;534;Bone Thugs-N-Harmony;4;617;65;https://api.spotify.com/v1/tracks/5KSJ9k1FYjFLnIRlJT2wF8;spotify:track:5KSJ9k1FYjFLnIRlJT2wF8;E. 1999 Eternal;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/5KSJ9k1FYjFLnIRlJT2wF8;5KSJ9k1FYjFLnIRlJT2wF8;Tha Crossroads;25/7/1995;0;3r25XjxAmLMOhOWoV6X8N9;1;4;223547;856;5KSJ9k1FYjFLnIRlJT2wF8;90s;audio_features;37i9dQZF1DX186v583rmzp
745;95203;875;hip-hop;-5878;287;75;Gang Starr;4;269;64;https://api.spotify.com/v1/tracks/30oTS7bm0aH3p7lqjEIu8q;spotify:track:30oTS7bm0aH3p7lqjEIu8q;Full Clip: A Decade Of Gang Starr;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/30oTS7bm0aH3p7lqjEIu8q;30oTS7bm0aH3p7lqjEIu8q;Full Clip;13/7/1999;0.000024;0TMIeuykc2gfMc68YGppoh;1;1;217440;227;30oTS7bm0aH3p7lqjEIu8q;90s;audio_features;37i9dQZF1DX186v583rmzp
682;91771;831;hip-hop;-5697;494;6;The Notorious B.I.G.;4;238;64;https://api.spotify.com/v1/tracks/2KFg8kjYy0rYjWsXGhEQHN;spotify:track:2KFg8kjYy0rYjWsXGhEQHN;Ready to Die (The Remaster);90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/2KFg8kjYy0rYjWsXGhEQHN;2KFg8kjYy0rYjWsXGhEQHN;Who Shot Ya? - 2005 Remaster;13/9/1994;0;2HTbQ0RHwukKVXAlTmCZP2;1;7;319360;256;2KFg8kjYy0rYjWsXGhEQHN;90s;audio_features;37i9dQZF1DX186v583rmzp
443;92035;804;hip-hop;-10268;112;58;Warren G, O.G.L.B.;4;134;64;https://api.spotify.com/v1/tracks/2ImuQo1g14CTR9hZAZD3aQ;spotify:track:2ImuQo1g14CTR9hZAZD3aQ;Regulateâ€¦ G Funk Era;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/2ImuQo1g14CTR9hZAZD3aQ;2ImuQo1g14CTR9hZAZD3aQ;This D.J.;7/6/1994;225;2VMGv3inRLPM4GOMXf37qu;0;6;203027;312;2ImuQo1g14CTR9hZAZD3aQ;90s;audio_features;37i9dQZF1DX186v583rmzp
763;94981;634;hip-hop;-7216;237;519;Big Pun, Fat Joe;4;323;64;https://api.spotify.com/v1/tracks/0B8drtTSp68pZdkmVrG9ZA;spotify:track:0B8drtTSp68pZdkmVrG9ZA;Capital Punishment;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/0B8drtTSp68pZdkmVrG9ZA;0B8drtTSp68pZdkmVrG9ZA;Twinz (feat. Fat Joe);28/4/1998;0.000034;3IIHk2ZLXKWuVAjCbQ9g4Y;1;0;228173;32;0B8drtTSp68pZdkmVrG9ZA;90s;audio_features;37i9dQZF1DX186v583rmzp
509;102007;822;hip-hop;-1231;771;823;Wu-Tang Clan;4;415;64;https://api.spotify.com/v1/tracks/1Sgj10byiGzPpI2IrXSFEn;spotify:track:1Sgj10byiGzPpI2IrXSFEn;Enter The Wu-Tang (36 Chambers) [Expanded Edition];90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/1Sgj10byiGzPpI2IrXSFEn;1Sgj10byiGzPpI2IrXSFEn;Protect Ya Neck;9/11/1993;0.000726;3tQd5mwBtVyxCoEo4htGAV;0;8;291267;353;1Sgj10byiGzPpI2IrXSFEn;90s;audio_features;37i9dQZF1DX186v583rmzp
416;96188;846;hip-hop;-13767;238;645;2Pac, Digital Underground;4;118;66;https://api.spotify.com/v1/tracks/4voEoczU7Ijborps9XF1n3;spotify:track:4voEoczU7Ijborps9XF1n3;Strictly 4 My N.I.G.G.A.Z...;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/4voEoczU7Ijborps9XF1n3;4voEoczU7Ijborps9XF1n3;I Get Around;16/2/1993;0.000934;7FK1855C3n1Q0RKbmvl7ll;0;10;259000;156;4voEoczU7Ijborps9XF1n3;90s;audio_features;37i9dQZF1DX186v583rmzp
459;10304;934;hip-hop;-7654;222;697;Ol' Dirty Bastard, Kelis;4;189;64;https://api.spotify.com/v1/tracks/6YYd5MLpu45J0uLrMdivF7;spotify:track:6YYd5MLpu45J0uLrMdivF7;Nigga Please;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/6YYd5MLpu45J0uLrMdivF7;6YYd5MLpu45J0uLrMdivF7;Got Your Money (feat. Kelis);1999;0;26ykyKCa7xOHOnzLdGARfz;1;1;239547;516;6YYd5MLpu45J0uLrMdivF7;90s;audio_features;37i9dQZF1DX186v583rmzp
679;76993;884;hip-hop;-5857;289;591;JAY-Z;4;282;64;https://api.spotify.com/v1/tracks/5Tl0HJvynZtKdSUMKbFVVX;spotify:track:5Tl0HJvynZtKdSUMKbFVVX;Vol.2... Hard Knock Life;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/5Tl0HJvynZtKdSUMKbFVVX;5Tl0HJvynZtKdSUMKbFVVX;Hard Knock Life (Ghetto Anthem);29/11/1998;209;3j1xCJdBMCl6wYQXurz2tb;0;10;238467;957;5Tl0HJvynZtKdSUMKbFVVX;90s;audio_features;37i9dQZF1DX186v583rmzp
845;940;634;hip-hop;-5058;598;929;Nas;4;352;64;https://api.spotify.com/v1/tracks/3gY6tiCNsuVi6s8kPV6aQg;spotify:track:3gY6tiCNsuVi6s8kPV6aQg;I Am...;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/3gY6tiCNsuVi6s8kPV6aQg;3gY6tiCNsuVi6s8kPV6aQg;Nas Is Like;6/4/1999;0.000529;4UhEjfIRx4tE1XRY21vwNa;0;11;237027;602;3gY6tiCNsuVi6s8kPV6aQg;90s;audio_features;37i9dQZF1DX186v583rmzp
72;9376;838;hip-hop;-6593;422;845;Mase, Total;4;384;63;https://api.spotify.com/v1/tracks/6hxn98poTu1O4YZfafvC18;spotify:track:6hxn98poTu1O4YZfafvC18;Harlem World;90s Hip-Hop;https://api.spotify.com/v1/audio-analysis/6hxn98poTu1O4YZfafvC18;6hxn98poTu1O4YZfafvC18;What You Want (feat. Total);1997;0.00111;21YtqAiqXNGuvWNBS0JvOy;0;10;242947;312;6hxn98poTu1O4YZfafvC18;90s;audio_features;37i9dQZF1DX186v583rmzp
609;98125;652;rock;-9684;573;646;Survivor;4;28;65;https://api.spotify.com/v1/tracks/2VN7uPrbryJ7nE2MXX3f9a;spotify:track:2VN7uPrbryJ7nE2MXX3f9a;Survivor Greatest Hits;80s Rock Anthems;https://api.spotify.com/v1/audio-analysis/2VN7uPrbryJ7nE2MXX3f9a;2VN7uPrbryJ7nE2MXX3f9a;"Burning Heart - From ""Rocky IV"" Soundtrack";1/1/1993;0.000879;2wBiw6c2bGb4c9pnRdHw6X;0;9;230107;298;2VN7uPrbryJ7nE2MXX3f9a;80s;audio_features;37i9dQZF1DX1spT6G94GFC
501;97419;619;hip-hop;-8228;113;623;Jul, DYSTINCT;3;174;66;https://api.spotify.com/v1/tracks/7wwQoJtPLBVeMIZlW11cp6;spotify:track:7wwQoJtPLBVeMIZlW11cp6;DÃ©cennie;French Rap Classics;https://api.spotify.com/v1/audio-analysis/7wwQoJtPLBVeMIZlW11cp6;7wwQoJtPLBVeMIZlW11cp6;Oh qu'elle est belle;19/1/2024;808;49gSslDoncGfaxtZfsHyTA;0;7;220013;662;7wwQoJtPLBVeMIZlW11cp6;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
668;135979;814;hip-hop;-6474;152;716;PLK, Jul;4;299;67;https://api.spotify.com/v1/tracks/2cqtTAnI9E7buORFB9q4ts;spotify:track:2cqtTAnI9E7buORFB9q4ts;Chambre 140 (Part.3);French Rap Classics;https://api.spotify.com/v1/audio-analysis/2cqtTAnI9E7buORFB9q4ts;2cqtTAnI9E7buORFB9q4ts;Faut pas;1/2/2024;0;1WlS2GoDR8Bj0DaJ9QJhHT;1;11;138933;248;2cqtTAnI9E7buORFB9q4ts;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
593;72494;738;hip-hop;-8461;11;477;Josman;4;28;62;https://api.spotify.com/v1/tracks/7ujxY1bqVRvMe1sR5iFmxt;spotify:track:7ujxY1bqVRvMe1sR5iFmxt;J.000.$;French Rap Classics;https://api.spotify.com/v1/audio-analysis/7ujxY1bqVRvMe1sR5iFmxt;7ujxY1bqVRvMe1sR5iFmxt;Ailleurs;28/10/2023;0;7CWl72c1sWausPdwa2C29w;0;10;165507;357;7ujxY1bqVRvMe1sR5iFmxt;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
53;122949;727;hip-hop;-9169;101;444;Green Montana, SDM;4;309;64;https://api.spotify.com/v1/tracks/0ex0EZnrO2mMPIkYp3ewZX;spotify:track:0ex0EZnrO2mMPIkYp3ewZX;SAUDADE;French Rap Classics;https://api.spotify.com/v1/audio-analysis/0ex0EZnrO2mMPIkYp3ewZX;0ex0EZnrO2mMPIkYp3ewZX;barcelona92;4/4/2024;392;5ORwfRIZBQiJ1dQ2cQDIFO;0;0;172280;434;0ex0EZnrO2mMPIkYp3ewZX;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
722;115592;637;hip-hop;-8651;115;39;T-Koor;4;995;55;https://api.spotify.com/v1/tracks/2cBCseNc96alP1hVEstZvf;spotify:track:2cBCseNc96alP1hVEstZvf;Step;French Rap Classics;https://api.spotify.com/v1/audio-analysis/2cBCseNc96alP1hVEstZvf;2cBCseNc96alP1hVEstZvf;Step;7/8/2024;0;5accD32MSqXePtmGEsCr10;0;6;139154;126;2cBCseNc96alP1hVEstZvf;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
56;139971;888;hip-hop;-70;114;859;Jul;4;449;44;https://api.spotify.com/v1/tracks/2cwZ9X7gkT2GVsZ3acLRUo;spotify:track:2cwZ9X7gkT2GVsZ3acLRUo;La route est longue;French Rap Classics;https://api.spotify.com/v1/audio-analysis/2cwZ9X7gkT2GVsZ3acLRUo;2cwZ9X7gkT2GVsZ3acLRUo;Sensations;8/12/2023;0.000224;1g2C4B3Adi9L27BLlVJdEs;0;8;261320;475;2cwZ9X7gkT2GVsZ3acLRUo;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
668;147078;605;hip-hop;-703;165;567;Gazo, Tiakola;4;817;60;https://api.spotify.com/v1/tracks/5RJcEoBhxDo8QgmKfr3JG8;spotify:track:5RJcEoBhxDo8QgmKfr3JG8;LA MELO EST GANGX;French Rap Classics;https://api.spotify.com/v1/audio-analysis/5RJcEoBhxDo8QgmKfr3JG8;5RJcEoBhxDo8QgmKfr3JG8;NOTRE DAME;1/12/2023;0;4C9mVDiMHuxOZ2eORwkCE1;0;10;216387;203;5RJcEoBhxDo8QgmKfr3JG8;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
678;1459;735;hip-hop;-5395;936;708;Gazo, Tiakola;4;959;64;https://api.spotify.com/v1/tracks/7AUMxm5ArZPHojwDbdi8Vi;spotify:track:7AUMxm5ArZPHojwDbdi8Vi;LA MELO EST GANGX;French Rap Classics;https://api.spotify.com/v1/audio-analysis/7AUMxm5ArZPHojwDbdi8Vi;7AUMxm5ArZPHojwDbdi8Vi;CARTIER;1/12/2023;0.00397;4C9mVDiMHuxOZ2eORwkCE1;1;6;229093;575;7AUMxm5ArZPHojwDbdi8Vi;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
661;122058;776;hip-hop;-5663;143;963;GIMS, Lossa;4;534;58;https://api.spotify.com/v1/tracks/36sechlCLEmV6QHNt8ryrF;spotify:track:36sechlCLEmV6QHNt8ryrF;Les derniÃ¨res volontÃ©s de Mozart (Symphony);French Rap Classics;https://api.spotify.com/v1/audio-analysis/36sechlCLEmV6QHNt8ryrF;36sechlCLEmV6QHNt8ryrF;LOCO;25/1/2024;0.000067;6hEF1NitjCscZL8MHcWO3z;0;6;161354;481;36sechlCLEmV6QHNt8ryrF;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
408;102029;777;hip-hop;-10604;105;346;RST;4;601;45;https://api.spotify.com/v1/tracks/4FIEXqpBbhCZ09ozCB3WqU;spotify:track:4FIEXqpBbhCZ09ozCB3WqU;777;French Rap Classics;https://api.spotify.com/v1/audio-analysis/4FIEXqpBbhCZ09ozCB3WqU;4FIEXqpBbhCZ09ozCB3WqU;777;13/9/2024;113;5G7ku06NMeQ77LugjZYdFP;1;1;171000;527;4FIEXqpBbhCZ09ozCB3WqU;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
404;106933;92;hip-hop;-7815;869;523;Key Largo;4;468;37;https://api.spotify.com/v1/tracks/48qDY5Dl2EOKogGOAPLtuL;spotify:track:48qDY5Dl2EOKogGOAPLtuL;July Key;French Rap Classics;https://api.spotify.com/v1/audio-analysis/48qDY5Dl2EOKogGOAPLtuL;48qDY5Dl2EOKogGOAPLtuL;Merco Benz;9/7/2020;0.000784;1Z92u9IJaU6Lx3emcSxftO;0;2;143551;232;48qDY5Dl2EOKogGOAPLtuL;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
693;87973;702;hip-hop;-4941;702;572;Gazo, Tiakola;4;191;68;https://api.spotify.com/v1/tracks/6yqwxY8qifBBhyryjZutxk;spotify:track:6yqwxY8qifBBhyryjZutxk;LA MELO EST GANGX;French Rap Classics;https://api.spotify.com/v1/audio-analysis/6yqwxY8qifBBhyryjZutxk;6yqwxY8qifBBhyryjZutxk;MAMI WATA;1/12/2023;0;4C9mVDiMHuxOZ2eORwkCE1;0;5;233240;139;6yqwxY8qifBBhyryjZutxk;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
723;182912;579;hip-hop;-5598;829;623;Zola, Koba LaD;3;278;45;https://api.spotify.com/v1/tracks/4RTtj1vGu82hjp3cDtiqOj;spotify:track:4RTtj1vGu82hjp3cDtiqOj;Aller sans retour;French Rap Classics;https://api.spotify.com/v1/audio-analysis/4RTtj1vGu82hjp3cDtiqOj;4RTtj1vGu82hjp3cDtiqOj;Aller sans retour;8/12/2023;0.00167;2CGmqtcGHkQrZkyw8NfSQN;1;6;176147;263;4RTtj1vGu82hjp3cDtiqOj;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
73;133021;781;hip-hop;-6663;133;581;Jul, SDM;4;144;51;https://api.spotify.com/v1/tracks/64nnRXRBDbgDCVILmMqSeK;spotify:track:64nnRXRBDbgDCVILmMqSeK;J'fais plaisir Ã  la zone;French Rap Classics;https://api.spotify.com/v1/audio-analysis/64nnRXRBDbgDCVILmMqSeK;64nnRXRBDbgDCVILmMqSeK;J'fais plaisir Ã  la zone;7/12/2023;0;3hKkE7IaXQpgEVZtxgkmJH;0;11;183107;186;64nnRXRBDbgDCVILmMqSeK;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
791;118652;804;hip-hop;-3398;113;422;Guy2Bezbar;4;804;49;https://api.spotify.com/v1/tracks/53rGZ9nMZsUa55XYkdIjGJ;spotify:track:53rGZ9nMZsUa55XYkdIjGJ;AMBITION;French Rap Classics;https://api.spotify.com/v1/audio-analysis/53rGZ9nMZsUa55XYkdIjGJ;53rGZ9nMZsUa55XYkdIjGJ;ON DÃ‰GAINE;17/11/2023;0;48JSJ6nOB4SegSt9Gs2cZY;1;1;117347;214;53rGZ9nMZsUa55XYkdIjGJ;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
564;102009;807;hip-hop;-8764;126;595;Le U, Akim Beats;4;11;27;https://api.spotify.com/v1/tracks/6SIt9WSH4cQGxeotAnIDBj;spotify:track:6SIt9WSH4cQGxeotAnIDBj;Amer;French Rap Classics;https://api.spotify.com/v1/audio-analysis/6SIt9WSH4cQGxeotAnIDBj;6SIt9WSH4cQGxeotAnIDBj;Amer;25/7/2024;0;5xz3fHDKMcwi0F3yElgbCh;0;0;141600;133;6SIt9WSH4cQGxeotAnIDBj;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
531;12203;924;hip-hop;-5954;114;532;Key Largo, LEDG;4;453;38;https://api.spotify.com/v1/tracks/22RouMg8y4SBF8SSFp1hYV;spotify:track:22RouMg8y4SBF8SSFp1hYV;Chaque matin;French Rap Classics;https://api.spotify.com/v1/audio-analysis/22RouMg8y4SBF8SSFp1hYV;22RouMg8y4SBF8SSFp1hYV;Chaque matin;24/1/2018;0;5scePtbqqLqjEHsv9yiZmA;1;3;251786;142;22RouMg8y4SBF8SSFp1hYV;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
5;147065;638;hip-hop;-10852;159;336;La FÃ¨ve;4;102;41;https://api.spotify.com/v1/tracks/5W9JWRvM5nTLCz8Z9aW2NS;spotify:track:5W9JWRvM5nTLCz8Z9aW2NS;LOYAL;French Rap Classics;https://api.spotify.com/v1/audio-analysis/5W9JWRvM5nTLCz8Z9aW2NS;5W9JWRvM5nTLCz8Z9aW2NS;LOYAL;23/11/2023;0.000216;5ua3ScbhrRD4fPu8G9YOtf;1;0;228193;478;5W9JWRvM5nTLCz8Z9aW2NS;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
572;75903;578;hip-hop;-10928;108;328;AMO;4;103;25;https://api.spotify.com/v1/tracks/324a3OezCidLllriMfMKDu;spotify:track:324a3OezCidLllriMfMKDu;intensÃ©ment;French Rap Classics;https://api.spotify.com/v1/audio-analysis/324a3OezCidLllriMfMKDu;324a3OezCidLllriMfMKDu;intensÃ©ment;4/10/2024;0.00691;4XsiqTPKkVDkQFxW02706J;0;5;135738;329;324a3OezCidLllriMfMKDu;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
584;143951;795;hip-hop;-6726;801;686;Josman;4;316;51;https://api.spotify.com/v1/tracks/4i6CKsl0vgzFF97h5nzpS3;spotify:track:4i6CKsl0vgzFF97h5nzpS3;J.000.$;French Rap Classics;https://api.spotify.com/v1/audio-analysis/4i6CKsl0vgzFF97h5nzpS3;4i6CKsl0vgzFF97h5nzpS3;Les Flammes;28/10/2023;0;7CWl72c1sWausPdwa2C29w;0;2;193333;239;4i6CKsl0vgzFF97h5nzpS3;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
676;129914;772;hip-hop;-7145;175;459;Guy2Bezbar, JEY BROWNIE, Josman;4;146;45;https://api.spotify.com/v1/tracks/4TOYNpOzNJIwpvjwqysA9m;spotify:track:4TOYNpOzNJIwpvjwqysA9m;AMBITION;French Rap Classics;https://api.spotify.com/v1/audio-analysis/4TOYNpOzNJIwpvjwqysA9m;4TOYNpOzNJIwpvjwqysA9m;HELLO (feat. JEY BROWNIE & Josman);17/11/2023;0.000211;48JSJ6nOB4SegSt9Gs2cZY;0;8;186733;258;4TOYNpOzNJIwpvjwqysA9m;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
7;94054;871;hip-hop;-593;102;543;FavÃ©;4;206;60;https://api.spotify.com/v1/tracks/6Xp82kv8pd7GVvpjYdgMdx;spotify:track:6Xp82kv8pd7GVvpjYdgMdx;IL LE FALLAIT;French Rap Classics;https://api.spotify.com/v1/audio-analysis/6Xp82kv8pd7GVvpjYdgMdx;6Xp82kv8pd7GVvpjYdgMdx;VIBES;13/10/2023;0.00421;33Hs5QPrPlpiDEWKhNfX2S;1;2;134440;79;6Xp82kv8pd7GVvpjYdgMdx;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
747;98229;534;hip-hop;-6412;21;523;Werenoi, SCH;3;315;46;https://api.spotify.com/v1/tracks/3lplytmhfrA7rHrIDeBx9E;spotify:track:3lplytmhfrA7rHrIDeBx9E;Telegram 2;French Rap Classics;https://api.spotify.com/v1/audio-analysis/3lplytmhfrA7rHrIDeBx9E;3lplytmhfrA7rHrIDeBx9E;Magot;21/9/2023;0;2tHT02WkJ4Fqas0cuwWHCk;0;1;196089;231;3lplytmhfrA7rHrIDeBx9E;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
